,coef,std err,t,P>|t|,[0.025,0.975]
const,0.146,0.852,0.171,0.864,-1.534,1.825
mkt-rf,1.0549,0.158,6.678,0.0,0.744,1.366
FX Factor,-0.0038,0.031,-0.122,0.903,-0.064,0.057
