,coef,std err,t,P>|t|,[0.025,0.975]
const,1.7609,1.224,1.439,0.161,-0.745,4.267
mkt-rf,0.8453,0.066,12.858,0.0,0.711,0.98
FX Factor,-0.0639,0.042,-1.53,0.137,-0.149,0.022
