,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1678,0.209,-0.803,0.423,-0.579,0.244
mkt-rf,0.9698,0.05,19.514,0.0,0.872,1.068
FX Factor,0.0053,0.008,0.689,0.491,-0.01,0.02
