,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0469,0.064,0.731,0.465,-0.079,0.173
mkt-rf,0.9919,0.01,96.847,0.0,0.972,1.012
FX Factor,-0.0019,0.003,-0.757,0.45,-0.007,0.003
