,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1638,0.36,-0.455,0.65,-0.873,0.545
mkt-rf,1.0001,0.032,31.699,0.0,0.938,1.062
FX Factor,0.006,0.013,0.469,0.64,-0.019,0.031
