,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1326,0.083,-1.59,0.113,-0.297,0.032
mkt-rf,1.0237,0.013,76.804,0.0,0.997,1.05
FX Factor,0.0054,0.003,1.629,0.105,-0.001,0.012
