,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1043,0.268,0.39,0.697,-0.423,0.631
mkt-rf,1.0038,0.023,42.81,0.0,0.958,1.05
FX Factor,-0.0037,0.009,-0.387,0.699,-0.022,0.015
