,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2171,0.102,2.138,0.034,0.017,0.417
mkt-rf,0.9478,0.024,39.234,0.0,0.9,0.995
FX Factor,-0.0081,0.004,-2.164,0.031,-0.015,-0.001
