,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0917,0.229,0.401,0.689,-0.359,0.542
mkt-rf,0.9858,0.02,49.162,0.0,0.946,1.025
FX Factor,-0.0035,0.008,-0.43,0.668,-0.019,0.012
