,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1356,0.082,-1.654,0.1,-0.297,0.026
mkt-rf,0.9968,0.013,74.386,0.0,0.97,1.023
FX Factor,0.0043,0.003,1.631,0.104,-0.001,0.01
