,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.022,0.111,-0.198,0.843,-0.24,0.196
mkt-rf,1.0159,0.018,56.108,0.0,0.98,1.052
FX Factor,0.0011,0.004,0.309,0.758,-0.006,0.008
