,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0359,0.062,-0.576,0.565,-0.159,0.087
mkt-rf,1.0035,0.01,100.736,0.0,0.984,1.023
FX Factor,0.0013,0.002,0.538,0.591,-0.004,0.006
