,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0099,0.05,-0.198,0.843,-0.109,0.089
mkt-rf,1.0032,0.008,125.404,0.0,0.987,1.019
FX Factor,0.0005,0.002,0.243,0.808,-0.003,0.004
