,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0521,0.147,0.356,0.722,-0.237,0.341
mkt-rf,1.003,0.013,78.082,0.0,0.978,1.028
FX Factor,-0.0018,0.005,-0.354,0.724,-0.012,0.008
