,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0176,0.045,-0.388,0.699,-0.107,0.072
mkt-rf,1.0018,0.007,138.442,0.0,0.988,1.016
FX Factor,0.0007,0.002,0.386,0.7,-0.003,0.004
