,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2097,0.135,1.549,0.123,-0.057,0.476
mkt-rf,1.0137,0.022,45.811,0.0,0.97,1.057
FX Factor,-0.0064,0.004,-1.476,0.141,-0.015,0.002
