,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2253,0.188,-1.196,0.233,-0.596,0.146
mkt-rf,1.0402,0.045,23.211,0.0,0.952,1.128
FX Factor,0.0082,0.007,1.18,0.239,-0.005,0.022
