,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0415,0.05,0.832,0.406,-0.057,0.14
mkt-rf,0.9812,0.012,82.64,0.0,0.958,1.005
FX Factor,-0.0017,0.002,-0.931,0.353,-0.005,0.002
