,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0051,0.046,0.109,0.913,-0.087,0.097
mkt-rf,1.0028,0.007,134.962,0.0,0.988,1.017
FX Factor,-1.464e-05,0.002,-0.008,0.994,-0.004,0.004
