,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1048,0.072,-1.454,0.147,-0.247,0.037
mkt-rf,1.0155,0.012,88.155,0.0,0.993,1.038
FX Factor,0.0042,0.003,1.471,0.143,-0.001,0.01
