,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1452,0.107,-1.358,0.176,-0.356,0.065
mkt-rf,0.9956,0.017,56.972,0.0,0.961,1.03
FX Factor,0.0046,0.003,1.341,0.181,-0.002,0.011
