,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0803,0.114,0.707,0.48,-0.143,0.304
mkt-rf,0.9864,0.01,99.11,0.0,0.967,1.006
FX Factor,-0.0031,0.004,-0.783,0.435,-0.011,0.005
