,coef,std err,t,P>|t|,[0.025,0.975]
const,0.6061,0.271,2.238,0.026,0.073,1.14
mkt-rf,0.757,0.064,11.752,0.0,0.63,0.884
FX Factor,-0.0239,0.01,-2.392,0.018,-0.044,-0.004
