,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1851,0.221,0.839,0.403,-0.25,0.62
mkt-rf,0.99,0.019,51.18,0.0,0.952,1.028
FX Factor,-0.0068,0.008,-0.875,0.383,-0.022,0.009
