,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0874,0.148,-0.589,0.556,-0.38,0.205
mkt-rf,1.0356,0.035,29.337,0.0,0.966,1.105
FX Factor,0.0034,0.005,0.628,0.53,-0.007,0.014
