,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1005,0.106,0.95,0.343,-0.108,0.309
mkt-rf,1.0231,0.017,59.162,0.0,0.989,1.057
FX Factor,-0.0027,0.003,-0.797,0.426,-0.009,0.004
