,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0405,0.064,0.632,0.528,-0.086,0.167
mkt-rf,0.9936,0.01,97.065,0.0,0.973,1.014
FX Factor,-0.0016,0.003,-0.621,0.535,-0.007,0.003
