,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0413,0.076,-0.545,0.586,-0.19,0.108
mkt-rf,1.0092,0.018,56.048,0.0,0.974,1.045
FX Factor,0.0015,0.003,0.535,0.593,-0.004,0.007
