,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0382,0.098,-0.388,0.698,-0.232,0.156
mkt-rf,0.996,0.009,115.473,0.0,0.979,1.013
FX Factor,0.0013,0.003,0.365,0.715,-0.006,0.008
