,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0126,0.055,-0.229,0.819,-0.121,0.096
mkt-rf,0.986,0.009,109.28,0.0,0.968,1.004
FX Factor,3.51e-05,0.002,0.02,0.984,-0.003,0.004
