,coef,std err,t,P>|t|,[0.025,0.975]
const,0.3699,0.352,1.05,0.295,-0.324,1.064
mkt-rf,1.0217,0.031,33.1,0.0,0.961,1.082
FX Factor,-0.0129,0.012,-1.037,0.301,-0.037,0.012
