,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0792,0.137,0.579,0.563,-0.191,0.349
mkt-rf,1.0391,0.022,46.417,0.0,0.995,1.083
FX Factor,-0.0016,0.004,-0.367,0.714,-0.01,0.007
