,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1806,0.284,0.635,0.526,-0.379,0.74
mkt-rf,1.0087,0.025,40.5,0.0,0.96,1.058
FX Factor,-0.0063,0.01,-0.627,0.531,-0.026,0.013
