,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0211,0.107,-0.197,0.844,-0.232,0.19
mkt-rf,1.0061,0.017,58.794,0.0,0.972,1.04
FX Factor,0.001,0.004,0.237,0.813,-0.007,0.009
