,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.479,0.198,-2.415,0.016,-0.87,-0.088
mkt-rf,1.0909,0.047,23.118,0.0,0.998,1.184
FX Factor,0.0177,0.007,2.419,0.016,0.003,0.032
