,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0495,0.097,-0.512,0.609,-0.24,0.141
mkt-rf,0.9875,0.008,116.566,0.0,0.971,1.004
FX Factor,0.0015,0.003,0.453,0.651,-0.005,0.008
