,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0138,0.048,-0.291,0.771,-0.108,0.08
mkt-rf,1.0022,0.008,131.699,0.0,0.987,1.017
FX Factor,0.0006,0.002,0.297,0.767,-0.003,0.004
