,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1202,0.199,-0.604,0.546,-0.512,0.272
mkt-rf,1.0213,0.047,21.589,0.0,0.928,1.114
FX Factor,0.0044,0.007,0.605,0.546,-0.01,0.019
