,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0312,0.069,-0.454,0.65,-0.167,0.104
mkt-rf,1.0048,0.011,91.405,0.0,0.983,1.026
FX Factor,0.0012,0.003,0.44,0.66,-0.004,0.007
