,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0081,0.054,-0.149,0.881,-0.114,0.098
mkt-rf,0.9999,0.009,116.069,0.0,0.983,1.017
FX Factor,0.0003,0.002,0.123,0.903,-0.004,0.004
