,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0399,0.047,-0.857,0.392,-0.131,0.052
mkt-rf,1.0094,0.007,135.786,0.0,0.995,1.024
FX Factor,0.0017,0.002,0.942,0.347,-0.002,0.005
