,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0048,0.072,-0.066,0.947,-0.147,0.137
mkt-rf,1.0023,0.012,85.046,0.0,0.979,1.025
FX Factor,0.0002,0.002,0.094,0.925,-0.004,0.005
