,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0319,0.161,0.198,0.843,-0.285,0.349
mkt-rf,1.0017,0.014,70.991,0.0,0.974,1.029
FX Factor,-0.001,0.006,-0.181,0.856,-0.012,0.01
