,coef,std err,t,P>|t|,[0.025,0.975]
const,-1.236,0.301,-4.11,0.0,-1.828,-0.644
mkt-rf,0.9679,0.026,36.722,0.0,0.916,1.02
FX Factor,0.0438,0.011,4.123,0.0,0.023,0.065
