,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0787,0.108,-0.728,0.468,-0.292,0.134
mkt-rf,1.0007,0.026,38.904,0.0,0.95,1.051
FX Factor,0.0027,0.004,0.682,0.496,-0.005,0.011
