,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1435,0.188,-0.762,0.447,-0.515,0.228
mkt-rf,1.0448,0.045,23.305,0.0,0.956,1.133
FX Factor,0.0056,0.007,0.802,0.423,-0.008,0.019
