,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2501,0.305,-0.819,0.413,-0.851,0.351
mkt-rf,1.0,0.027,37.39,0.0,0.947,1.053
FX Factor,0.009,0.011,0.837,0.403,-0.012,0.03
