,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1472,0.102,1.438,0.152,-0.055,0.349
mkt-rf,1.0219,0.017,61.051,0.0,0.989,1.055
FX Factor,-0.0043,0.003,-1.301,0.194,-0.011,0.002
