,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1147,0.164,-0.701,0.484,-0.437,0.208
mkt-rf,1.0109,0.039,25.965,0.0,0.934,1.088
FX Factor,0.0041,0.006,0.686,0.493,-0.008,0.016
