,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1054,0.105,-1.006,0.315,-0.312,0.101
mkt-rf,0.9796,0.009,106.738,0.0,0.961,0.998
FX Factor,0.0034,0.004,0.93,0.353,-0.004,0.011
