,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0011,0.088,0.013,0.99,-0.171,0.174
mkt-rf,1.0049,0.014,70.207,0.0,0.977,1.033
FX Factor,7.712e-05,0.003,0.027,0.978,-0.005,0.006
