,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2204,0.176,-1.254,0.211,-0.567,0.126
mkt-rf,1.0703,0.042,25.596,0.0,0.988,1.153
FX Factor,0.0086,0.006,1.332,0.184,-0.004,0.021
