,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2439,0.252,-0.967,0.334,-0.741,0.253
mkt-rf,0.9738,0.022,44.056,0.0,0.93,1.017
FX Factor,0.0083,0.009,0.937,0.35,-0.009,0.026
