,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1124,0.145,0.778,0.438,-0.172,0.397
mkt-rf,1.034,0.034,30.062,0.0,0.966,1.102
FX Factor,-0.0033,0.005,-0.619,0.536,-0.014,0.007
