,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0607,0.138,-0.44,0.66,-0.332,0.211
mkt-rf,0.9718,0.012,80.427,0.0,0.948,0.996
FX Factor,0.0017,0.005,0.354,0.723,-0.008,0.011
