,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.055,0.049,-1.121,0.264,-0.152,0.042
mkt-rf,0.9915,0.008,123.503,0.0,0.976,1.007
FX Factor,0.0016,0.002,0.989,0.324,-0.002,0.005
