,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1197,0.095,-1.262,0.208,-0.307,0.067
mkt-rf,0.9831,0.008,118.239,0.0,0.967,0.999
FX Factor,0.004,0.003,1.195,0.233,-0.003,0.011
