,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1901,0.139,-1.366,0.173,-0.464,0.084
mkt-rf,1.0356,0.033,31.286,0.0,0.97,1.101
FX Factor,0.007,0.005,1.359,0.175,-0.003,0.017
