,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1732,0.29,0.597,0.551,-0.398,0.745
mkt-rf,0.9813,0.025,38.589,0.0,0.931,1.031
FX Factor,-0.0064,0.01,-0.627,0.531,-0.027,0.014
