,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0545,0.102,-0.536,0.592,-0.255,0.146
mkt-rf,1.0329,0.024,42.758,0.0,0.985,1.08
FX Factor,0.0023,0.004,0.611,0.542,-0.005,0.01
