,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0065,0.095,0.069,0.945,-0.181,0.194
mkt-rf,0.9895,0.023,43.677,0.0,0.945,1.034
FX Factor,-0.0004,0.004,-0.119,0.905,-0.007,0.007
