,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.096,0.071,-1.352,0.178,-0.236,0.044
mkt-rf,1.0121,0.011,89.183,0.0,0.99,1.034
FX Factor,0.0037,0.003,1.319,0.188,-0.002,0.009
