,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0716,0.239,-0.3,0.765,-0.542,0.399
mkt-rf,0.9504,0.039,24.358,0.0,0.874,1.027
FX Factor,0.0014,0.008,0.176,0.861,-0.014,0.017
