,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0067,0.048,0.139,0.89,-0.088,0.102
mkt-rf,1.0015,0.008,129.755,0.0,0.986,1.017
FX Factor,-0.0001,0.002,-0.064,0.949,-0.004,0.004
